id,genre_id,anime_id
3755,26,798
3756,5,798
3757,10,798
3758,19,798
3759,38,798
3760,40,798
3761,41,798
3762,33,799
3763,3,799
3764,10,799
3765,19,799
3766,38,799
3767,40,799
3768,26,800
3769,39,800
3770,5,800
3771,19,800
3772,38,800
3773,40,800
3774,41,800
3775,10,801
3776,24,801
3777,15,801
3778,40,801
3779,13,802
3780,39,802
3781,22,802
3782,8,803
3783,24,803
3784,19,803
3785,38,803
3786,40,803
3787,33,804
3788,13,804
3789,24,804
3790,38,804
3791,40,804
3792,31,805
3793,13,805
3794,26,805
3795,38,805
3796,13,806
3797,26,806
3798,5,806
3799,7,806
3800,38,806
3801,40,806
3802,41,806
3803,33,807
3804,13,807
3805,3,807
3806,30,807
3807,37,807
3808,38,807
3809,40,807
3810,33,808
3811,13,808
3812,39,808
3813,6,808
3814,41,808
3815,14,809
3816,18,809
3817,37,809
3818,40,809
3819,13,810
3820,24,810
3821,38,810
3822,40,810
3823,24,811
3824,38,811
3825,40,811
3826,13,812
3827,26,812
3828,10,812
3829,37,812
3830,13,813
3831,26,813
3832,5,813
3833,38,813
3834,41,813
3835,33,814
3836,13,814
3837,26,814
3838,39,814
3839,5,814
3840,8,814
3841,19,814
3842,38,814
3843,13,815
3844,39,815
3845,33,816
3846,13,816
3847,26,816
3848,39,816
3849,5,816
3850,33,817
3851,3,817
3852,10,817
3853,19,817
3854,38,817
3855,40,817
3856,24,818
3857,38,818
3858,40,818
3859,33,819
3860,13,819
3861,39,819
3862,37,819
3863,40,819
3864,26,820
3865,39,820
3866,5,820
3867,18,820
3868,37,820
3869,40,820
3870,41,820
3871,14,821
3872,36,821
3873,37,821
3874,40,821
3875,13,822
3876,24,822
3877,27,822
3878,38,822
3879,40,822
3880,33,823
3881,13,823
3882,39,823
3883,29,823
3884,10,824
3885,29,824
3886,13,825
3887,2,825
3888,8,825
3889,19,825
3890,30,825
3891,40,825
3892,13,826
3893,8,826
3894,10,826
3895,23,826
3896,15,826
3897,13,827
3898,26,827
3899,38,827
3900,31,828
3901,13,828
3902,26,828
3903,5,828
3904,20,828
3905,16,829
3906,38,829
3907,40,829
3908,33,830
3909,39,830
3910,16,830
3911,36,830
3912,38,830
3913,40,830
3914,4,831
3915,10,831
3916,35,831
3917,13,832
3918,8,832
3919,10,832
3920,25,832
3921,36,832
3922,35,832
3923,13,833
3924,26,833
3925,39,833
3926,41,833
3927,13,834
3928,21,834
3929,27,834
3930,13,835
3931,39,835
3932,13,836
3933,26,836
3934,39,836
3935,10,836
3936,37,836
3937,13,837
3938,39,837
3939,5,837
3940,38,837
3941,40,837
3942,41,837
3943,33,838
3944,13,838
3945,39,838
3946,10,838
3947,19,838
3948,30,838
3949,37,838
3950,33,839
3951,13,839
3952,8,839
3953,24,839
3954,15,839
3955,19,839
3956,30,839
3957,38,839
3958,40,839
3959,33,840
3960,13,840
3961,39,840
3962,29,840
3963,33,841
3964,13,841
3965,29,841
3966,41,841
3967,33,842
3968,3,842
3969,8,842
3970,38,842
3971,40,842
3972,33,843
3973,13,843
3974,39,843
3975,6,843
3976,41,843
3977,13,844
3978,26,844
3979,39,844
3980,5,844
3981,16,844
3982,37,844
3983,38,844
3984,40,844
3985,41,844
3986,9,845
3987,10,845
3988,12,845
3989,33,846
3990,13,846
3991,7,846
3992,16,846
3993,24,846
3994,38,846
3995,40,846
3996,26,847
3997,39,847
3998,5,847
3999,18,847
4000,38,847
4001,40,847
4002,41,847
4003,31,848
4004,13,848
4005,10,848
4006,22,848
4007,19,848
4008,38,848
4009,33,849
4010,13,849
4011,39,849
4012,30,849
4013,37,849
4014,40,849
4015,8,850
4016,24,850
4017,19,850
4018,38,850
4019,40,850
4020,31,851
4021,26,851
4022,39,851
4023,10,851
4024,37,851
4025,13,852
4026,8,852
4027,10,852
4028,23,852
4029,15,852
4030,13,853
4031,39,853
4032,22,853
4033,10,854
4034,22,854
4035,29,854
4036,13,855
4037,22,855
4038,41,855
4039,13,856
4040,16,856
4041,21,856
4042,24,856
4043,38,856
4044,11,856
4045,33,857
4046,13,857
4047,22,857
4048,10,858
4049,36,858
4050,38,858
4051,40,858
4052,33,859
4053,13,859
4054,39,859
4055,22,859
4056,33,860
4057,13,860
4058,39,860
4059,30,860
4060,37,860
4061,40,860
4062,13,861
4063,5,861
4064,7,861
4065,21,861
4066,38,861
4067,40,861
4068,41,861
4069,13,862
4070,8,862
4071,24,862
4072,19,862
4073,30,862
4074,37,862
4075,40,862
4076,8,863
4077,10,863
4078,25,863
4079,19,863
4080,37,863
4081,35,863
4082,8,864
4083,23,864
4084,15,864
4085,25,864
4086,37,864
4087,40,864
4088,35,864
4089,33,865
4090,13,865
4091,21,865
4092,27,865
4093,37,865
4094,38,865
4095,40,865
4096,13,866
4097,26,866
4098,39,866
4099,5,866
4100,18,867
4101,37,867
4102,38,867
4103,40,867
4104,32,868
4105,26,868
4106,10,868
4107,31,869
4108,8,869
4109,10,869
4110,30,869
4111,37,869
4112,38,869
4113,10,870
4114,9,871
4115,26,871
4116,10,871
4117,31,872
4118,26,872
4119,39,872
4120,10,872
4121,20,872
4122,13,873
4123,24,873
4124,38,873
4125,40,873
4126,39,874
4127,16,874
4128,18,874
4129,38,874
4130,40,874
4131,11,874
4132,33,875
4133,13,875
4134,26,875
4135,39,875
4136,10,875
4137,29,875
4138,13,876
4139,26,876
4140,31,877
4141,13,877
4142,10,877
4143,22,877
4144,19,877
4145,38,877
4146,39,878
4147,8,878
4148,10,878
4149,19,878
4150,36,878
4151,38,878
4152,35,878
4153,13,879
4154,24,879
4155,19,879
4156,40,879
4157,41,879
4158,34,880
4159,13,880
4160,26,880
4161,39,880
4162,10,880
4163,39,881
4164,8,881
4165,10,881
4166,19,881
4167,30,881
4168,38,881
4169,10,882
4170,25,882
4171,37,882
4172,40,882
4173,13,883
4174,26,883
4175,10,883
4176,41,883
4177,33,884
4178,13,884
4179,39,884
4180,5,884
4181,40,884
4182,41,884
4183,13,885
4184,39,885
4185,16,885
4186,38,885
4187,40,885
4188,33,886
4189,13,886
4190,21,886
4191,27,886
4192,37,886
4193,38,886
4194,40,886
4195,33,887
4196,39,887
4197,7,887
4198,24,887
4199,38,887
4200,40,887
4201,10,888
4202,22,888
4203,29,888
4204,13,889
4205,26,889
4206,39,889
4207,5,889
4208,19,889
4209,38,889
4210,41,889
4211,13,890
4212,26,890
4213,39,890
4214,5,890
4215,41,890
4216,13,891
4217,26,891
4218,39,891
4219,5,891
4220,41,891
4221,8,892
4222,12,892
4223,40,892
4224,9,893
4225,10,893
4226,12,893
4227,13,894
4228,39,894
4229,10,894
4230,22,894
4231,19,894
4232,38,894
4233,8,895
4234,24,895
4235,19,895
4236,38,895
4237,33,896
4238,13,896
4239,26,896
4240,39,896
4241,10,896
4242,20,896
4243,41,896
4244,33,897
4245,10,897
4246,16,897
4247,24,897
4248,38,897
4249,40,897
4250,31,898
4251,26,898
4252,12,898
4253,38,898
4254,33,899
4255,13,899
4256,26,899
4257,39,899
4258,13,900
4259,26,900
4260,10,900
4261,13,901
4262,26,901
4263,5,901
4264,16,901
4265,24,901
4266,38,901
4267,11,901
4268,13,902
4269,16,902
4270,22,902
4271,37,902
4272,38,902
4273,33,903
4274,13,903
4275,39,903
4276,6,903
4277,41,903
4278,33,904
4279,13,904
4280,26,904
4281,39,904
4282,5,904
4283,41,904
4284,13,905
4285,22,905
4286,8,906
4287,10,906
4288,37,906
4289,38,906
4290,40,906
4291,28,907
4292,26,907
4293,39,907
4294,10,907
4295,25,907
4296,33,908
4297,13,908
4298,7,908
4299,16,908
4300,38,908
4301,40,908
4302,13,909
4303,16,909
4304,21,909
4305,24,909
4306,38,909
4307,11,909
4308,13,910
4309,39,910
4310,19,910
4311,38,910
4312,40,910
4313,41,910
4314,28,911
4315,18,911
4316,37,911
4317,40,911
4318,33,912
4319,10,912
4320,37,912
4321,38,912
4322,40,912
4323,35,912
4324,33,913
4325,39,913
4326,8,913
4327,10,913
4328,25,913
4329,13,914
4330,33,915
4331,13,915
4332,2,915
4333,24,915
4334,37,915
4335,38,915
4336,40,915
4337,33,916
4338,13,916
4339,3,916
4340,30,916
4341,37,916
4342,38,916
4343,40,916
4344,13,917
4345,39,917
4346,3,917
4347,38,917
4348,13,918
4349,22,918
4350,38,918
4351,13,919
4352,39,919
4353,10,919
4354,19,919
4355,38,919
4356,31,920
4357,13,920
4358,39,920
4359,22,920
4360,1,921
4361,7,921
4362,19,921
4363,36,921
4364,38,921
4365,40,921
4366,13,922
4367,5,922
4368,10,922
4369,41,922
4370,28,923
4371,26,923
4372,3,923
4373,10,923
4374,19,923
4375,38,923
4376,40,923
4377,26,924
4378,10,924
4379,24,924
4380,38,924
4381,40,924
4382,13,925
4383,26,925
4384,5,925
4385,21,925
4386,24,925
4387,38,925
4388,40,925
4389,28,926
4390,37,926
4391,40,926
4392,41,926
4393,28,927
4394,10,927
4395,25,927
4396,36,927
4397,38,927
4398,40,927
4399,35,927
4400,31,928
4401,10,928
4402,24,928
4403,25,928
4404,40,928
4405,35,928
4406,33,929
4407,13,929
4408,26,929
4409,5,929
4410,8,929
4411,19,929
4412,38,929
4413,41,929
4414,33,930
4415,32,930
4416,10,930
4417,15,930
4418,25,930
4419,36,930
4420,35,930
4421,24,931
4422,37,931
4423,38,931
4424,40,931
4425,5,932
4426,16,932
4427,24,932
4428,38,932
4429,11,932
4430,33,933
4431,13,933
4432,21,933
4433,27,933
4434,37,933
4435,38,933
4436,40,933
4437,13,934
4438,26,934
4439,41,934
4440,13,935
4441,39,935
4442,10,935
4443,29,935
4444,33,936
4445,13,936
4446,39,936
4447,30,936
4448,37,936
4449,40,936
4450,10,937
4451,14,937
4452,36,937
4453,37,937
4454,40,937
4455,13,938
4456,26,938
4457,39,938
4458,5,938
4459,7,938
4460,38,938
4461,40,938
4462,41,938
4463,28,939
4464,26,939
4465,10,939
4466,13,940
4467,38,940
4468,41,940
4469,13,941
4470,26,941
4471,9,942
4472,26,942
4473,10,942
4474,38,942
4475,3,943
4476,19,943
4477,36,943
4478,40,943
4479,33,944
4480,7,944
4481,16,944
4482,24,944
4483,38,944
4484,40,944
4485,33,945
4486,16,945
4487,24,945
4488,38,945
4489,40,945
4490,33,946
4491,13,946
4492,22,946
4493,13,947
4494,38,947
4495,40,947
4496,26,948
4497,39,948
4498,10,948
4499,16,948
4500,38,948
4501,33,949
4502,13,949
4503,39,949
4504,10,949
4505,19,949
4506,30,949
4507,37,949
4508,10,950
4509,41,950
4510,33,951
4511,8,951
4512,10,951
4513,24,951
4514,40,951
4515,33,952
4516,13,952
4517,21,952
4518,27,952
4519,37,952
4520,38,952
4521,40,952
4522,28,953
4523,10,953
4524,25,953
4525,36,953
4526,38,953
4527,40,953
4528,35,953
4529,33,954
4530,13,954
4531,39,954
4532,6,954
4533,41,954
4534,24,955
4535,37,955
4536,38,955
4537,40,955
4538,24,956
4539,37,956
4540,38,956
4541,40,956
4542,32,957
4543,26,957
4544,39,957
4545,10,957
4546,10,958
4547,29,958
4548,37,958
4549,40,958
4550,3,959
4551,19,959
4552,38,959
4553,40,959
4554,13,960
4555,3,960
4556,19,960
4557,38,960
4558,13,961
4559,1,961
4560,18,961
4561,21,961
4562,37,961
4563,40,961
4564,10,962
4565,16,962
4566,25,962
4567,19,962
4568,36,962
4569,38,962
4570,33,963
4571,10,963
4572,37,963
4573,38,963
4574,40,963
4575,10,964
4576,38,964
4577,33,965
4578,13,965
4579,26,965
4580,39,965
4581,22,965
4582,13,966
4583,16,966
4584,24,966
4585,38,966
4586,40,966
4587,11,966
4588,10,967
4589,25,967
4590,37,967
4591,35,967
4592,9,968
4593,13,968
4594,26,968
4595,39,968
4596,28,969
4597,13,969
4598,41,969
4599,33,970
4600,13,970
4601,8,970
4602,24,970
4603,15,970
4604,30,970
4605,38,970
4606,40,970
4607,13,971
4608,39,971
4609,22,971
4610,29,971
4611,13,972
4612,26,972
4613,39,972
4614,5,972
4615,41,972
4616,33,973
4617,13,973
4618,39,973
4619,19,973
4620,30,973
4621,37,973
4622,23,974
4623,25,974
4624,37,974
4625,40,974
4626,35,974
4627,16,975
4628,24,975
4629,38,975
4630,40,975
4631,11,975
4632,33,976
4633,13,976
4634,24,976
4635,38,976
4636,13,977
4637,29,977
4638,41,977
4639,28,978
4640,13,978
4641,39,978
4642,41,978
4643,1,979
4644,8,979
4645,10,979
4646,25,979
4647,19,979
4648,36,979
4649,35,979
4650,33,980
4651,13,980
4652,26,980
4653,39,980
4654,41,980
4655,31,981
4656,13,981
4657,26,981
4658,39,981
4659,10,981
4660,19,981
4661,38,981
4662,33,982
4663,13,982
4664,39,982
4665,24,982
4666,38,982
4667,5,983
4668,24,983
4669,38,983
4670,40,983
4671,13,984
4672,16,984
4673,24,984
4674,38,984
4675,41,984
4676,11,984
4677,33,985
4678,8,985
4679,19,985
4680,38,985
4681,40,985
4682,33,986
4683,13,986
4684,26,986
4685,39,986
4686,5,986
4687,24,986
4688,19,986
4689,38,986
4690,41,986
4691,28,987
4692,30,987
4693,37,987
4694,40,987
4695,33,988
4696,7,988
4697,16,988
4698,24,988
4699,38,988
4700,40,988
4701,13,989
4702,39,989
4703,41,989
4704,33,990
4705,26,990
4706,39,990
4707,10,990
4708,33,991
4709,8,991
4710,14,991
4711,24,991
4712,37,991
4713,13,992
4714,24,992
4715,38,992
4716,40,992
4717,33,993
4718,39,993
4719,10,993
4720,22,993
4721,25,993
4722,38,993
4723,33,994
4724,13,994
4725,39,994
4726,6,994
4727,41,994
4728,33,995
4729,13,995
4730,39,995
4731,30,995
4732,37,995
4733,40,995
4734,13,996
4735,10,996
4736,16,996
4737,24,996
4738,38,996
4739,11,996
4740,13,997
4741,26,997
4742,33,998
4743,10,998
4744,37,998
4745,38,998
4746,40,998
4747,9,999
4748,39,999
4749,10,999
4750,29,999
4751,13,1000
4752,10,1000
4753,24,1000
4754,38,1000
4755,33,1001
4756,39,1001
4757,8,1001
4758,10,1001
4759,25,1001
4760,33,1002
4761,39,1002
4762,10,1002
4763,29,1002
4764,28,1003
4765,26,1003
4766,39,1003
4767,10,1003
4768,13,1004
4769,19,1004
4770,30,1004
4771,37,1004
4772,40,1004
4773,7,1005
4774,10,1005
4775,16,1005
4776,24,1005
4777,38,1005
4778,40,1005
4779,11,1005
4780,33,1006
4781,13,1006
4782,26,1006
4783,39,1006
4784,22,1006
4785,33,1007
4786,7,1007
4787,16,1007
4788,24,1007
4789,27,1007
4790,19,1007
4791,36,1007
4792,38,1007
4793,40,1007
4794,33,1008
4795,8,1008
4796,25,1008
4797,36,1008
4798,37,1008
4799,35,1008
4800,28,1009
4801,10,1009
4802,12,1009
4803,24,1009
4804,40,1009
4805,34,1010
4806,26,1010
4807,39,1010
4808,10,1010
4809,20,1010
4810,33,1011
4811,8,1011
4812,30,1011
4813,37,1011
4814,40,1011
4815,13,1012
4816,5,1012
4817,16,1012
4818,38,1012
4819,41,1012
4820,8,1013
4821,15,1013
4822,25,1013
4823,37,1013
4824,35,1013
4825,33,1014
4826,13,1014
4827,39,1014
4828,29,1014
4829,37,1015
4830,40,1015
4831,8,1016
4832,10,1016
4833,15,1016
4834,26,1017
4835,38,1017
4836,40,1017
4837,13,1018
4838,39,1018
4839,38,1018
4840,41,1018
4841,2,1019
4842,27,1019
4843,36,1019
4844,38,1019
4845,40,1019
4846,39,1020
4847,3,1020
4848,19,1020
4849,38,1020
4850,40,1020
4851,30,1021
4852,37,1021
4853,38,1021
4854,40,1021
4855,7,1022
4856,10,1022
4857,16,1022
4858,24,1022
4859,38,1022
4860,13,1023
4861,8,1023
4862,24,1023
4863,15,1023
4864,25,1023
4865,40,1023
4866,13,1024
4867,39,1024
4868,19,1024
4869,38,1024
4870,40,1024
4871,41,1024
4872,10,1025
4873,16,1025
4874,25,1025
4875,38,1025
4876,35,1025
4877,31,1026
4878,13,1026
4879,26,1026
4880,39,1026
4881,10,1026
4882,19,1026
4883,38,1026
4884,13,1027
4885,26,1027
4886,39,1027
4887,33,1028
4888,13,1028
4889,39,1028
4890,19,1028
4891,38,1028
4892,16,1029
4893,24,1029
4894,38,1029
4895,13,1030
4896,16,1030
4897,38,1030
4898,41,1030
4899,10,1031
4900,36,1031
4901,37,1031
4902,40,1031
4903,28,1032
4904,8,1032
4905,19,1032
4906,38,1032
4907,40,1032
4908,41,1032
4909,33,1033
4910,26,1033
4911,38,1033
4912,40,1033
4913,41,1033
4914,33,1034
4915,13,1034
4916,39,1034
4917,29,1034
4918,13,1035
4919,24,1035
4920,38,1035
4921,40,1035
4922,8,1036
4923,25,1036
4924,19,1036
4925,36,1036
4926,35,1036
4927,33,1037
4928,13,1037
4929,39,1037
4930,16,1037
4931,21,1037
4932,38,1037
4933,40,1037
4934,13,1038
4935,30,1038
4936,38,1038
4937,40,1038
4938,13,1039
4939,26,1039
4940,22,1039
4941,13,1040
4942,10,1040
4943,24,1040
4944,38,1040
4945,33,1041
4946,13,1041
4947,39,1041
4948,6,1041
4949,41,1041
4950,28,1042
4951,13,1042
4952,39,1042
4953,25,1042
4954,13,1043
4955,2,1043
4956,29,1043
4957,30,1043
4958,37,1043
4959,38,1043
4960,40,1043
4961,31,1044
4962,13,1044
4963,26,1044
4964,39,1044
4965,24,1044
4966,38,1044
4967,33,1045
4968,10,1045
4969,24,1045
4970,38,1045
4971,40,1045
4972,10,1046
4973,16,1046
4974,24,1046
4975,25,1046
4976,38,1046
4977,35,1046
4978,11,1046
4979,33,1047
4980,13,1047
4981,26,1047
4982,33,1048
4983,25,1048
4984,19,1048
4985,30,1048
4986,38,1048
4987,35,1048
4988,33,1049
4989,13,1049
4990,7,1049
4991,38,1049
4992,13,1050
4993,16,1050
4994,24,1050
4995,38,1050
4996,40,1050
4997,24,1051
4998,37,1051
4999,40,1051
5000,13,1052
5001,26,1052
5002,16,1052
5003,38,1052
5004,41,1052
5005,28,1053
5006,4,1053
5007,10,1053
5008,12,1053
5009,40,1053
5010,33,1054
5011,39,1054
5012,10,1054
5013,33,1055
5014,8,1055
5015,19,1055
5016,38,1055
5017,40,1055
5018,13,1056
5019,39,1056
5020,22,1056
5021,29,1056
5022,23,1057
5023,25,1057
5024,37,1057
5025,40,1057
5026,33,1058
5027,10,1058
5028,37,1058
5029,38,1058
5030,40,1058
5031,33,1059
5032,13,1059
5033,26,1059
5034,8,1059
5035,19,1059
5036,38,1059
5037,33,1060
5038,13,1060
5039,21,1060
5040,27,1060
5041,37,1060
5042,40,1060
5043,13,1061
5044,39,1061
5045,3,1061
5046,19,1061
5047,38,1061
5048,8,1062
5049,15,1062
5050,38,1062
5051,31,1063
5052,13,1063
5053,26,1063
5054,10,1063
5055,19,1063
5056,38,1063
5057,13,1064
5058,16,1064
5059,38,1064
5060,11,1064
5061,3,1065
5062,19,1065
5063,38,1065
5064,40,1065
5065,19,1066
5066,30,1066
5067,37,1066
5068,38,1066
5069,33,1067
5070,13,1067
5071,8,1067
5072,24,1067
5073,25,1067
5074,19,1067
5075,38,1067
5076,33,1068
5077,10,1068
5078,24,1068
5079,38,1068
5080,33,1069
5081,13,1069
5082,39,1069
5083,30,1069
5084,37,1069
5085,40,1069
5086,1,1070
5087,8,1070
5088,25,1070
5089,19,1070
5090,36,1070
5091,35,1070
5092,13,1071
5093,16,1071
5094,24,1071
5095,38,1071
5096,40,1071
5097,11,1071
5098,33,1072
5099,13,1072
5100,3,1072
5101,19,1072
5102,38,1072
5103,26,1073
5104,8,1073
5105,10,1073
5106,16,1073
5107,24,1073
5108,38,1073
5109,40,1073
5110,11,1073
5111,10,1074
5112,25,1074
5113,38,1074
5114,33,1075
5115,13,1075
5116,26,1075
5117,5,1075
5118,41,1075
5119,13,1076
5120,16,1076
5121,24,1076
5122,38,1076
5123,11,1076
5124,10,1077
5125,16,1077
5126,25,1077
5127,38,1077
5128,35,1077
5129,34,1078
5130,8,1078
5131,10,1078
5132,19,1078
5133,36,1078
5134,38,1078
5135,13,1079
5136,26,1079
5137,5,1079
5138,16,1079
5139,38,1079
5140,40,1079
5141,11,1079
5142,8,1080
5143,10,1080
5144,25,1080
5145,19,1080
5146,37,1080
5147,38,1080
5148,13,1081
5149,10,1081
5150,13,1082
5151,39,1082
5152,10,1082
5153,29,1082
5154,13,1083
5155,16,1083
5156,37,1083
5157,38,1083
5158,33,1084
5159,10,1084
5160,24,1084
5161,19,1084
5162,38,1084
5163,33,1085
5164,13,1085
5165,24,1085
5166,37,1085
5167,28,1086
5168,10,1086
5169,19,1086
5170,30,1086
5171,38,1086
5172,40,1086
5173,33,1087
5174,39,1087
5175,19,1087
5176,37,1087
5177,40,1087
5178,13,1088
5179,5,1088
5180,16,1088
5181,24,1088
5182,38,1088
5183,40,1088
5184,41,1088
5185,13,1089
5186,16,1089
5187,24,1089
5188,38,1089
5189,40,1089
5190,11,1089
5191,10,1090
5192,18,1090
5193,37,1090
5194,40,1090
5195,10,1091
5196,29,1091
5197,37,1091
5198,40,1091
5199,33,1092
5200,13,1092
5201,39,1092
5202,24,1092
5203,38,1092
5204,13,1093
5205,24,1093
5206,38,1093
5207,28,1094
5208,13,1094
5209,22,1094
5210,13,1095
5211,24,1095
5212,38,1095
5213,40,1095
5214,33,1096
5215,7,1096
5216,16,1096
5217,24,1096
5218,38,1096
5219,40,1096
5220,13,1097
5221,26,1097
5222,16,1097
5223,24,1097
5224,38,1097
5225,33,1098
5226,39,1098
5227,10,1098
5228,22,1098
5229,25,1098
5230,38,1098
5231,13,1099
5232,24,1099
5233,38,1099
5234,40,1099
5235,13,1100
5236,22,1100
5237,38,1100
5238,31,1101
5239,13,1101
5240,26,1101
5241,39,1101
5242,24,1101
5243,38,1101
5244,33,1102
5245,39,1102
5246,19,1102
5247,37,1102
5248,40,1102
5249,13,1103
5250,16,1103
5251,22,1103
5252,37,1103
5253,38,1103
5254,13,1104
5255,26,1104
5256,5,1104
5257,16,1104
5258,24,1104
5259,38,1104
5260,11,1104
5261,10,1105
5262,16,1105
5263,24,1105
5264,25,1105
5265,38,1105
5266,35,1105
5267,11,1105
5268,13,1106
5269,26,1106
5270,8,1106
5271,10,1106
5272,38,1106
5273,33,1107
5274,10,1107
5275,24,1107
5276,38,1107
5277,13,1108
5278,10,1108
5279,16,1108
5280,24,1108
5281,38,1108
5282,33,1109
5283,8,1109
5284,25,1109
5285,36,1109
5286,37,1109
5287,35,1109
5288,33,1110
5289,13,1110
5290,16,1110
5291,38,1110
5292,11,1110
5293,10,1111
5294,18,1111
5295,37,1111
5296,40,1111
5297,13,1112
5298,26,1112
5299,39,1112
5300,22,1112
5301,28,1113
5302,39,1113
5303,10,1113
5304,26,1114
5305,10,1114
5306,13,1115
5307,39,1115
5308,19,1115
5309,36,1115
5310,38,1115
5311,13,1116
5312,10,1116
5313,16,1116
5314,24,1116
5315,38,1116
5316,41,1116
5317,11,1116
5318,33,1117
5319,7,1117
5320,38,1117
5321,40,1117
5322,13,1118
5323,20,1118
5324,38,1118
5325,32,1119
5326,13,1119
5327,26,1119
5328,10,1119
5329,33,1120
5330,13,1120
5331,26,1120
5332,33,1121
5333,13,1121
5334,26,1121
5335,39,1121
5336,13,1122
5337,16,1122
5338,24,1122
5339,38,1122
5340,33,1123
5341,13,1123
5342,39,1123
5343,16,1123
5344,38,1123
5345,41,1123
5346,10,1124
5347,20,1124
5348,29,1124
5349,13,1125
5350,10,1125
5351,16,1125
5352,24,1125
5353,38,1125
5354,11,1125
5355,13,1126
5356,16,1126
5357,24,1126
5358,38,1126
5359,40,1126
5360,33,1127
5361,39,1127
5362,8,1127
5363,10,1127
5364,25,1127
5365,35,1127
5366,33,1128
5367,13,1128
5368,26,1128
5369,21,1128
5370,19,1128
5371,38,1128
5372,33,1129
5373,13,1129
5374,26,1129
5375,5,1129
5376,33,1130
5377,13,1130
5378,19,1130
5379,38,1130
5380,4,1131
5381,10,1131
5382,37,1131
5383,40,1131
5384,13,1132
5385,10,1132
5386,22,1132
5387,15,1132
5388,33,1133
5389,13,1133
5390,26,1133
5391,39,1133
5392,22,1133
5393,39,1134
5394,40,1134
5395,28,1135
5396,13,1135
5397,7,1135
5398,10,1135
5399,24,1135
5400,25,1135
5401,38,1135
5402,40,1135
5403,31,1136
5404,26,1136
5405,10,1136
5406,38,1136
5407,13,1137
5408,5,1137
5409,38,1137
5410,40,1137
5411,33,1138
5412,13,1138
5413,39,1139
5414,5,1139
5415,7,1139
5416,16,1139
5417,38,1139
5418,40,1139
5419,11,1139
5420,40,1140
5421,13,1141
5422,26,1141
5423,22,1141
5424,41,1141
5425,13,1142
5426,16,1142
5427,24,1142
5428,38,1142
5429,40,1142
5430,33,1143
5431,13,1143
5432,39,1143
5433,19,1143
5434,30,1143
5435,37,1143
5436,10,1144
5437,16,1144
5438,25,1144
5439,38,1144
5440,35,1144
5441,26,1145
5442,5,1145
5443,16,1145
5444,24,1145
5445,38,1145
5446,40,1145
5447,41,1145
5448,11,1145
5449,13,1146
5450,10,1146
5451,20,1146
5452,13,1147
5453,16,1147
5454,24,1147
5455,38,1147
5456,11,1147
5457,13,1148
5458,16,1148
5459,38,1148
5460,33,1149
5461,13,1149
5462,8,1149
5463,24,1149
5464,15,1149
5465,19,1149
5466,30,1149
5467,38,1149
5468,40,1149
5469,9,1150
5470,13,1150
5471,20,1150
5472,19,1150
5473,38,1150
5474,13,1151
5475,24,1151
5476,38,1151
5477,40,1151
5478,28,1152
5479,13,1152
5480,26,1152
5481,39,1152
5482,13,1153
5483,40,1153
5484,33,1154
5485,13,1154
5486,39,1154
5487,24,1154
5488,38,1154
5489,16,1155
5490,24,1155
5491,38,1155
5492,40,1155
5493,33,1156
5494,13,1156
5495,39,1156
5496,30,1156
5497,37,1156
5498,40,1156
5499,13,1157
5500,38,1157
5501,3,1158
5502,38,1158
5503,2,1159
5504,37,1159
5505,40,1159
